Date,Open,High,Low,Close,PER,PBV,ROE
2015-03-31,3575.0,3575.0,3490.0,3545.0,134.79,5.08,3.77
2015-04-01,3475.0,3500.0,3410.0,3435.0,133.82538461538462,5.066703296703297,3.819010989010989
2015-04-02,3415.0,3430.0,3365.0,3370.0,132.86076923076922,5.053406593406593,3.8680219780219782
2015-04-06,3375.0,3435.0,3375.0,3425.0,129.00230769230768,5.00021978021978,4.064065934065934
2015-04-07,3455.0,3630.0,3440.0,3615.0,128.0376923076923,4.986923076923077,4.113076923076923
2015-04-08,3615.0,3630.0,3540.0,3630.0,127.07307692307691,4.973626373626374,4.162087912087912
2015-04-09,3640.0,3670.0,3610.0,3670.0,126.10846153846153,4.960329670329671,4.211098901098901
2015-04-10,3650.0,3695.0,3635.0,3695.0,125.14384615384614,4.947032967032967,4.260109890109891
2015-04-13,3535.0,3690.0,3530.0,3535.0,122.24999999999999,4.9071428571428575,4.4071428571428575
2015-04-14,3550.0,3575.0,3495.0,3540.0,121.2853846153846,4.8938461538461535,4.456153846153846
2015-04-15,3570.0,3570.0,3485.0,3570.0,120.32076923076922,4.88054945054945,4.505164835164836
2015-04-16,3575.0,3680.0,3560.0,3680.0,119.35615384615383,4.867252747252747,4.554175824175824
2015-04-17,3650.0,3685.0,3595.0,3595.0,118.39153846153846,4.853956043956044,4.603186813186813
2015-04-20,3580.0,3600.0,3530.0,3530.0,115.49769230769229,4.814065934065934,4.750219780219781
2015-04-21,3570.0,3580.0,3500.0,3570.0,114.53307692307692,4.800769230769231,4.799230769230769
2015-04-22,3550.0,3550.0,3455.0,3475.0,113.56846153846152,4.787472527472527,4.848241758241759
2015-04-23,3500.0,3500.0,3375.0,3425.0,112.60384615384615,4.774175824175824,4.897252747252748
2015-04-24,3425.0,3455.0,3400.0,3425.0,111.63923076923076,4.760879120879121,4.946263736263736
2015-04-27,3420.0,3420.0,3160.0,3230.0,108.74538461538461,4.720989010989011,5.093296703296703
2015-04-28,3235.0,3235.0,3080.0,3130.0,107.78076923076922,4.707692307692308,5.142307692307693
2015-04-29,3130.0,3135.0,2835.0,2950.0,106.81615384615384,4.694395604395605,5.191318681318682
2015-04-30,2945.0,2995.0,2820.0,2835.0,105.85153846153845,4.681098901098901,5.240329670329671
2015-05-04,2845.0,2875.0,2805.0,2815.0,101.99307692307691,4.627912087912088,5.436373626373626
2015-05-05,2830.0,2910.0,2825.0,2880.0,101.02846153846153,4.614615384615385,5.485384615384616
2015-05-06,2895.0,2900.0,2825.0,2865.0,100.06384615384614,4.6013186813186815,5.534395604395605
2015-05-07,2850.0,2850.0,2700.0,2700.0,99.09923076923076,4.588021978021978,5.583406593406594
2015-05-08,2750.0,2800.0,2700.0,2790.0,98.13461538461537,4.5747252747252745,5.632417582417583
2015-05-11,2805.0,2930.0,2800.0,2920.0,95.24076923076922,4.534835164835165,5.77945054945055
2015-05-12,2930.0,3170.0,2925.0,3150.0,94.27615384615383,4.521538461538461,5.828461538461539
2015-05-13,3150.0,3295.0,3150.0,3215.0,93.31153846153845,4.508241758241758,5.877472527472528
2015-05-15,3245.0,3265.0,3105.0,3190.0,91.38230769230768,4.481648351648352,5.975494505494506
2015-05-18,3220.0,3220.0,3105.0,3110.0,88.48846153846154,4.441758241758242,6.122527472527473
2015-05-19,3110.0,3135.0,3015.0,3135.0,87.52384615384614,4.428461538461539,6.1715384615384625
2015-05-20,3185.0,3185.0,3105.0,3150.0,86.55923076923077,4.415164835164835,6.220549450549451
2015-05-21,3170.0,3225.0,3130.0,3175.0,85.59461538461537,4.401868131868132,6.26956043956044
2015-05-22,3225.0,3230.0,3175.0,3205.0,84.63,4.388571428571429,6.318571428571429
2015-05-25,3205.0,3350.0,3205.0,3290.0,81.73615384615383,4.348681318681319,6.465604395604396
2015-05-26,3295.0,3395.0,3295.0,3365.0,80.77153846153846,4.335384615384616,6.514615384615386
2015-05-27,3355.0,3355.0,3200.0,3240.0,79.80692307692306,4.3220879120879125,6.5636263736263745
2015-05-28,3250.0,3350.0,3175.0,3230.0,78.84230769230768,4.308791208791209,6.612637362637363
2015-05-29,3290.0,3305.0,3140.0,3140.0,77.87769230769229,4.2954945054945055,6.661648351648353
2015-06-01,3150.0,3190.0,3105.0,3190.0,74.98384615384614,4.255604395604395,6.8086813186813195
2015-06-03,3175.0,3185.0,3055.0,3055.0,73.05461538461537,4.229010989010989,6.906703296703298
2015-06-04,3060.0,3100.0,3015.0,3015.0,72.08999999999999,4.215714285714286,6.955714285714286
2015-06-05,3000.0,3010.0,2935.0,2955.0,71.1253846153846,4.202417582417582,7.004725274725276
2015-06-08,2950.0,2955.0,2860.0,2870.0,68.23153846153845,4.162527472527472,7.151758241758243
2015-06-09,2890.0,2890.0,2800.0,2815.0,67.26692307692306,4.149230769230769,7.200769230769232
